CADENA,DESCRIPCION,ItemNumber,MARCA,CATEGORIA,SEMANA,AÑO,MES,Ventas,Precio,Sugerido,MAX Q,Fecha
FARMACIAS GUADALAJARA,MIX PRINCIPE  ,A980017994,MARINELA,GALLETAS ,34,2019,8,1991179.045,44.98,68.86,70.28,22/08/19
FARMACIAS GUADALAJARA,OREJITAS GABI,A980018965,GABI,GALLETAS ,34,2019,8,1572622.325,119.03,120,120.07,22/08/19
FARMACIAS GUADALAJARA,SALMAS GALLETAS,A671523,SANISSIMO,TOSTADAS Y TOTOPOS,34,2019,8,2586261.055,70.14,74.73,75.44,22/08/19
FARMACIAS GUADALAJARA,TOSTADAS HORNEADAS,A89498,SANISSIMO,TOSTADAS Y TOTOPOS,34,2019,8,1654927.845,66.36,68.91,69.12,22/08/19
FARMACIAS GUADALAJARA,TOSTADAS MILPAREAL,A980006773,MILPAREAL,TOSTADAS Y TOTOPOS,34,2019,8,1400295.325,74.49,74.52,74.52,22/08/19
FARMACIAS GUADALAJARA,TOTOPOS MILPA REAL,A980014361,MILPAREAL,TOSTADAS Y TOTOPOS,34,2019,8,1299162.665,25.48,27.74,48.97,22/08/19
SUPERAMA,BIMBO BRAN FRUT FRESA 240GR,A7501000137237,BIMBO,BARRAS,35,2019,8,1310293.385,27.28,27.28,32.09,29/08/19
SUPERAMA,BIMBO BRAN FRUT PINA 240GR,A7501000137763,BIMBO,BARRAS,35,2019,8,1300857.365,27.24,27.24,30.77,29/08/19
SUPERAMA,BIMBO BARRA MULTIGRANO LINAZA 192GR,A7501000352777,BIMBO,BARRAS,35,2019,8,1306462.145,28.53,28.53,35.51,29/08/19
SUPERAMA,BIMBO BARRA MULTIGRANO NUEZ 204GR,A7501030424369,BIMBO,BARRAS,35,2019,8,1330644.975,28.35,28.35,35.46,29/08/19
SUPERAMA,GALLETA DE ARROZ INTEGRAL SANISSIMO 108 GRS,A7501030456117,SANISSIMO,GALLETAS,35,2019,8,1299921.585,46.15,46.15,50.07,29/08/19
SUPERAMA,GALLETAS DE ARROZ CON MAIZ SANISSIMO,A7501030455424,SANISSIMO,GALLETAS,35,2019,8,1298076.155,46.1,46.1,50,29/08/19
SUPERAMA,GALLETAS DE ARROZ CON QUINOA SANISSIMO,A7501030455417,SANISSIMO,GALLETAS,35,2019,8,1302373.295,46.21,46.21,50.21,29/08/19
SUPERAMA,GALLETAS CANELITAS MARINELA 240 GRS,A7501030433941,MARINELA,GALLETAS,35,2019,8,1297118.425,20,20,26.19,29/08/19
SUPERAMA,CANELITAS MARINELA CAJA360GR,A7501030497981,MARINELA,GALLETAS,35,2019,8,1326418.365,27.08,27.08,27.58,29/08/19
SUPERAMA,MARINELA CANELITAS BITES 275GR,A7501030433675,MARINELA,GALLETAS,35,2019,8,1300878.535,30.9,31.78,31.84,29/08/19
SUPERAMA,GALLETAS CANELITAS MARINELA TUBO 180 GRS,A7501030490937,MARINELA,GALLETAS,35,2019,8,1307696.855,14.31,14.57,15.54,29/08/19
SUPERAMA,GALLETAS CHOCOLATE BLANCO PRINCIPE MARINELA 315 GRS,A7501030430940,MARINELA,GALLETAS,35,2019,8,1295280.375,19.98,19.98,26.96,29/08/19
SUPERAMA,GALLETA PRINCIPE CHOCO BLANCO MARINELA 378 CJ,A7501030430872,MARINELA,GALLETAS,35,2019,8,1295834.175,28.92,28.98,32,29/08/19
SUPERAMA,GALLETAS CHOCOLATE PRINCIPE MARINELA 315 GRS,A7501030431435,MARINELA,GALLETAS,35,2019,8,1300652.065,19.99,19.99,26.93,29/08/19
SUPERAMA,MLA PRINCIPE CHOCOLATE 378 GR 6 PQ,A7501030467410,MARINELA,GALLETAS,35,2019,8,1323657.625,22.98,23.27,27.31,29/08/19
SUPERAMA,GALLETAS CON CHISPAS DE CHOCOLATE TRIKI TRAKES MARINELA 255 GRS,A7501030431213,MARINELA,GALLETAS,35,2019,8,1295604.465,19.94,20,26.96,29/08/19
SUPERAMA,TRIKI TRAKES CAJA 306 GR 5 PQ,A7501030467373,MARINELA,GALLETAS,35,2019,8,1308799.445,26.32,26.55,27.07,29/08/19
SUPERAMA,MARINELA TRIKI TRAK BITES 275GR,A7501030433651,MARINELA,GALLETAS,35,2019,8,1300674.555,30.98,31.59,31.93,29/08/19
SUPERAMA,GALLETAS CON CHISPAS DE CHOCOLATE TRIKI TRAKES MARINELA TUBO 174 GRS,A7501030491057,MARINELA,GALLETAS,35,2019,8,1305262.375,14.06,14.49,15.5,29/08/19
SUPERAMA,SPONCH 270G,A7501030467281,MARINELA,GALLETAS,35,2019,8,1304224.275,27.32,28.54,28.94,29/08/19
SUPERAMA,GALLETAS CON RELLENO DE FRESA BARRITAS MARINELA 268 GRS,A7501030431480,MARINELA,GALLETAS,35,2019,8,1296951.765,20,20,26.09,29/08/19
SUPERAMA,MARINELA BARRITAS DE FRESA 335GRS,A7501030467489,MARINELA,GALLETAS,35,2019,8,1332111.595,22.43,23.7,26.99,29/08/19
SUPERAMA,GALLETAS CON RELLENO DE PIÑA BARRITAS MARINELA 268 GRS,A7501030431466,MARINELA,GALLETAS,35,2019,8,1295836.015,19.98,20,26.2,29/08/19
SUPERAMA,MARINELA BARRITAS DE PINA 335GRS,A7501030467472,MARINELA,GALLETAS,35,2019,8,1316216.545,22.82,23.84,25.87,29/08/19
SUPERAMA,MARINELA BARRITAS MORAS 335GRS,A7501030470106,MARINELA,GALLETAS,35,2019,8,1305747.945,22.4,23.7,25.86,29/08/19
SUPERAMA,GALLETAS DE MANTEQUILLA GABI 454 GRS,A14437001554,GABI,GALLETAS,35,2019,8,1296634.835,59.98,59.98,60.01,29/08/19
SUPERAMA,GALLETAS LIMON PRINCIPE MARINELA 315 GRS,A7501030431428,MARINELA,GALLETAS,35,2019,8,1296442.435,19.97,20,26.91,29/08/19
SUPERAMA,GALLETAS POLVORONES MARINELA 296 GRS,A7501030431442,MARINELA,GALLETAS,35,2019,8,1294451.665,20,20,27,29/08/19
SUPERAMA,GALLETAS POLVORONES MARINELA 375 GRS,A7501030467298,MARINELA,GALLETAS,35,2019,8,1300442.345,27.28,27.67,27.67,29/08/19
SUPERAMA,MARINELA POLVORON BITES 275GR,A7501030433668,MARINELA,GALLETAS,35,2019,8,1296095.075,30.87,31.61,31.93,29/08/19
SUPERAMA,GALLETAS POLVORONES MARINELA TUBO 250 GRS,A7501030490920,MARINELA,GALLETAS,35,2019,8,1305234.705,13.97,14.35,15.49,29/08/19
SUPERAMA,GALLETAS PRINCIPE MARINELA TUBO 152 GRS,A7501030491071,MARINELA,GALLETAS,35,2019,8,1309765.645,15.14,15.14,18.99,29/08/19
SUPERAMA,GALLETA SURTIDO ESPECIAL GABI CJ 770GR            ,A14437001813,GABI,GALLETAS,35,2019,8,1298102.205,72.1,72.1,72.1,29/08/19
SUPERAMA,SURTIDO FINO GABI 375G ,A14437001868,GABI,GALLETAS,35,2019,8,1297704.075,41.16,41.27,41.32,29/08/19
SUPERAMA,BIMBO MINI TOSTAOS MANTEQUILLA 120 GR,A7501030454175,BIMBO,SECOS,35,2019,8,1302009.415,21.59,21.59,21.59,29/08/19
SUPERAMA,BIMBO MINI TOSTAO SILUETA 100 GR,A7501030454168,BIMBO,SECOS,35,2019,8,1300787.215,19.37,19.44,19.51,29/08/19
SUPERAMA,BIMBO MINI TOSTAO INTEGRAL 100 GR,A7501030454182,BIMBO,SECOS,35,2019,8,1297885.115,19.37,19.41,19.56,29/08/19
COSTCO,GALLETAS DE MANTEQUILLA GABI 454 GRS,A14437001554,GABI,GALLETAS,35,2019,8,1313455.885,60.11,60.11,60.11,29/08/19
COSTCO,GALLETA SURTIDO ESPECIAL GABI CJ 770GR            ,A14437001813,GABI,GALLETAS,35,2019,8,1330273.855,71.61,71.61,72.23,29/08/19
COSTCO,SURTIDO FINO GABI 375G ,A14437001868,GABI,GALLETAS,35,2019,8,1314219.705,40.08,40.08,41.63,29/08/19
COSTCO,ENGLISH MUFFINS NATURAL 340G CU THO,A48121102081,THOMAS,BOLLERIA,35,2019,8,1292655.665,41.58,41.58,41.69,29/08/19
COSTCO,BAGELS REGULAR 567G CU THO,A48121277079,THOMAS,BOLLERIA,35,2019,8,1292688.165,53.89,54.14,54.14,29/08/19
COSTCO,PAN CONGELADO ORGANICO 22 GRANOS OROWEAT BOLSA 765 GRS,A73410026328,OROWEAT,CONGELADOS,35,2019,8,1294877.165,145.8,145.8,145.8,29/08/19
COSTCO,PAN CONGELADO ORGANICO GRANO ENTERO OROWEAT BOLSA 765 GRS,A73410026335,OROWEAT,CONGELADOS,35,2019,8,1292177.165,145.8,145.8,145.8,29/08/19
COSTCO,EMPANIZADOR SIN GLUTEN SANISSIMO 200 GRS,A658480002399,SANISSIMO,SECOS,35,2019,8,1291976.575,21.02,21.02,21.06,29/08/19
COSTCO,BOMBONERA OREJITA 450GR,A7501030423379,GABI,GALLETAS,35,2019,8,1296253.335,44.16,44.8,45.08,29/08/19
COSTCO,COSTAL CHOCO CHOXS 400G CU GBI,A7501030427261,GABI,GALLETAS,35,2019,8,1300854.735,42.21,44.9,44.94,29/08/19
COSTCO,EXPLOSION BESOS 280G BOLSA CU GBI,A7501030431008,GABI,GALLETAS,35,2019,8,1291579.295,26.61,26.61,35.92,29/08/19
COSTCO,MIX TARTAS 110GR,A7501030431961,GABI,GALLETAS,35,2019,8,1303954.035,9.88,9.88,9.97,29/08/19
COSTCO,BIMBO MINI TOSTAOS MANTEQUILLA 120 GR,A7501030454175,BIMBO,SECOS,35,2019,8,1291072.165,20.52,21.35,21.35,29/08/19
COSTCO,BIMBO MINI TOSTAO INTEGRAL 100 GR,A7501030454182,BIMBO,SECOS,35,2019,8,1290697.565,5.83,5.83,17.65,29/08/19
COSTCO,GALLETAS DE ARROZ CON QUINOA SANISSIMO,A7501030455417,SANISSIMO,GALLETAS,35,2019,8,1297125.745,51.09,51.57,51.57,29/08/19
COSTCO,GALLETAS DE ARROZ CON MAIZ SANISSIMO,A7501030455424,SANISSIMO,GALLETAS,35,2019,8,1295545.265,51.89,51.89,51.91,29/08/19
COSTCO,GALLETA DE ARROZ INTEGRAL SANISSIMO 108 GRS,A7501030456117,SANISSIMO,GALLETAS,35,2019,8,1296148.125,51.69,51.69,51.91,29/08/19
COSTCO,GALLETAS DE ARROZ CON ARANDANO Y CHOCOLA,A7501030456162,SANISSIMO,GALLETAS,35,2019,8,1299737.775,76.92,77.99,78.21,29/08/19
COSTCO,GABI GALLETA COSTAL TARTAS 400GR,A7501030457428,GABI,GALLETAS,35,2019,8,1313637.215,49.86,49.86,49.86,29/08/19
COSTCO,BAGELS BLUEBERRY 567G CU THO,A7501030459699,THOMAS,BOLLERIA,35,2019,8,1292980.665,65.04,65.04,65.04,29/08/19
COSTCO,BAGELS CINAMMON RAISIN 567G BOLSA CU THO,A7501030460299,THOMAS,BOLLERIA,35,2019,8,1291352.165,64.8,64.89,65.22,29/08/19
COSTCO,BESOS DE NUEZ 100G,A7501030464723,GABI,GALLETAS,35,2019,8,1303483.225,9.97,9.97,10.03,29/08/19
COSTCO,OREJITAS SEL VAR 78G CJ CU GBI,A7501030464754,GABI,GALLETAS,35,2019,8,1302648.585,9.97,9.97,10.01,29/08/19
COSTCO,GALLETAS CON MANTEQUILLA SURTIDO DANES GABI 300 GRS,A7501030471288,GABI,GALLETAS,35,2019,8,1293729.135,15.11,22.41,33.56,29/08/19
COSTCO,CAJA NANO BESOS NUEZ 340G GBI,A7501030476979,GABI,GALLETAS,35,2019,8,1319702.505,38.68,38.69,38.92,29/08/19
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,35,2019,8,1305055.895,19.74,19.74,19.96,29/08/19
FARMACIAS GUADALAJARA,1.2KG COSTALITO,A241854,GABI,GALLETAS ,35,2019,8,1861111.935,54.04,59.98,60,29/08/19
FARMACIAS GUADALAJARA,1008 GR TARTAS,A980004477,GABI,GALLETAS ,35,2019,8,2115053.465,85.94,89.88,89.9,29/08/19
FARMACIAS GUADALAJARA,13/74GRS POLVORONES,A980006095,MARINELA,GALLETAS ,35,2019,8,1826696.705,39.96,52.03,55.99,29/08/19
FARMACIAS GUADALAJARA,14/45GRS SPONCH,A980006096,MARINELA,GALLETAS ,35,2019,8,1726024.585,43.21,55.03,55.13,29/08/19
FARMACIAS GUADALAJARA,14/60GR CANELITAS,A980006094,MARINELA,GALLETAS ,35,2019,8,2199567.165,29.8,43.46,44.01,29/08/19
FARMACIAS GUADALAJARA,19/51GRS TRIKITRAKES,A980006097,MARINELA,GALLETAS ,35,2019,8,1783154.045,62.29,74.98,75.02,29/08/19
FARMACIAS GUADALAJARA,24/40G BRAN FRUT,A123219,BIMBO,BARRAS ,35,2019,8,1690549.965,94,94.09,95.82,29/08/19
FARMACIAS GUADALAJARA,4/375G SURTIDO FINO,A719271,GABI,GALLETAS ,35,2019,8,1903809.645,108.53,114.75,114.87,29/08/19
FARMACIAS GUADALAJARA,BARRITAS FRESA,A980006092,MARINELA,GALLETAS ,35,2019,8,2049906.405,83.24,98.55,110,29/08/19
FARMACIAS GUADALAJARA,BARRITAS PINA,A980006093,MARINELA,GALLETAS ,35,2019,8,1755801.975,86.64,98.63,110,29/08/19
FARMACIAS GUADALAJARA,MIX BITES,A980006098,MARINELA,GALLETAS ,35,2019,8,1725033.725,110.01,119.37,119.37,29/08/19
FARMACIAS GUADALAJARA,MIX MARINELA,A980006262,MARINELA,GALLETAS ,35,2019,8,2005398.525,51.68,69.02,74,29/08/19
FARMACIAS GUADALAJARA,MIX PRINCIPE  ,A980017994,MARINELA,GALLETAS ,35,2019,8,2022117.545,51.62,68.86,70.28,29/08/19
FARMACIAS GUADALAJARA,OREJITAS GABI,A980018965,GABI,GALLETAS ,35,2019,8,1537356.365,120,120,120.07,29/08/19
FARMACIAS GUADALAJARA,SALMAS GALLETAS,A671523,SANISSIMO,TOSTADAS Y TOTOPOS,35,2019,8,2579657.775,57.73,74.73,75.44,29/08/19
FARMACIAS GUADALAJARA,TOSTADAS HORNEADAS,A89498,SANISSIMO,TOSTADAS Y TOTOPOS,35,2019,8,1721929.355,59.37,68.91,69.12,29/08/19
FARMACIAS GUADALAJARA,TOSTADAS MILPAREAL,A980006773,MILPAREAL,TOSTADAS Y TOTOPOS,35,2019,8,1412008.305,68.71,74.52,74.52,29/08/19
FARMACIAS GUADALAJARA,TOTOPOS MILPA REAL,A980014361,MILPAREAL,TOSTADAS Y TOTOPOS,35,2019,8,1292853.825,23.11,27.74,48.97,29/08/19
SUPERAMA,BIMBO BRAN FRUT FRESA 240GR,A7501000137237,BIMBO,BARRAS,36,2019,9,1308670.755,29.42,32.09,32.09,05/09/19
SUPERAMA,BIMBO BRAN FRUT PINA 240GR,A7501000137763,BIMBO,BARRAS,36,2019,9,1300976.705,28.26,30.77,30.77,05/09/19
SUPERAMA,BIMBO BARRA MULTIGRANO LINAZA 192GR,A7501000352777,BIMBO,BARRAS,36,2019,9,1307583.205,30.81,35.51,35.51,05/09/19
SUPERAMA,BIMBO BARRA MULTIGRANO NUEZ 204GR,A7501030424369,BIMBO,BARRAS,36,2019,9,1331047.905,30.48,35.46,35.46,05/09/19
SUPERAMA,GALLETA DE ARROZ INTEGRAL SANISSIMO 108 GRS,A7501030456117,SANISSIMO,GALLETAS,36,2019,9,1298948.815,44.81,50.07,50.07,05/09/19
SUPERAMA,GALLETAS DE ARROZ CON MAIZ SANISSIMO,A7501030455424,SANISSIMO,GALLETAS,36,2019,9,1299287.645,44.42,50,50,05/09/19
SUPERAMA,GALLETAS DE ARROZ CON QUINOA SANISSIMO,A7501030455417,SANISSIMO,GALLETAS,36,2019,9,1301049.865,45.66,50.21,50.21,05/09/19
SUPERAMA,GALLETAS CANELITAS MARINELA 240 GRS,A7501030433941,MARINELA,GALLETAS,36,2019,9,1297362.125,26.19,26.19,26.19,05/09/19
SUPERAMA,CANELITAS MARINELA CAJA360GR,A7501030497981,MARINELA,GALLETAS,36,2019,9,1328999.485,27.43,27.58,27.58,05/09/19
SUPERAMA,MARINELA CANELITAS BITES 275GR,A7501030433675,MARINELA,GALLETAS,36,2019,9,1301440.775,31.54,31.84,31.84,05/09/19
SUPERAMA,GALLETAS CANELITAS MARINELA TUBO 180 GRS,A7501030490937,MARINELA,GALLETAS,36,2019,9,1308890.905,14.13,14.77,15.54,05/09/19
SUPERAMA,GALLETAS CHOCOLATE BLANCO PRINCIPE MARINELA 315 GRS,A7501030430940,MARINELA,GALLETAS,36,2019,9,1294461.445,26.96,26.96,26.96,05/09/19
SUPERAMA,GALLETA PRINCIPE CHOCO BLANCO MARINELA 378 CJ,A7501030430872,MARINELA,GALLETAS,36,2019,9,1295811.535,31.96,32,32,05/09/19
SUPERAMA,GALLETAS CHOCOLATE PRINCIPE MARINELA 315 GRS,A7501030431435,MARINELA,GALLETAS,36,2019,9,1301537.035,26.93,26.93,26.93,05/09/19
SUPERAMA,MLA PRINCIPE CHOCOLATE 378 GR 6 PQ,A7501030467410,MARINELA,GALLETAS,36,2019,9,1324614.855,23.71,27.31,27.31,05/09/19
SUPERAMA,GALLETAS CON CHISPAS DE CHOCOLATE TRIKI TRAKES MARINELA 255 GRS,A7501030431213,MARINELA,GALLETAS,36,2019,9,1294461.455,26.96,26.96,26.96,05/09/19
SUPERAMA,TRIKI TRAKES CAJA 306 GR 5 PQ,A7501030467373,MARINELA,GALLETAS,36,2019,9,1311246.455,27.07,27.07,27.07,05/09/19
SUPERAMA,MARINELA TRIKI TRAK BITES 275GR,A7501030433651,MARINELA,GALLETAS,36,2019,9,1300301.385,31.93,31.93,31.93,05/09/19
SUPERAMA,GALLETAS CON CHISPAS DE CHOCOLATE TRIKI TRAKES MARINELA TUBO 174 GRS,A7501030491057,MARINELA,GALLETAS,36,2019,9,1307377.115,13.73,14.97,15.5,05/09/19
SUPERAMA,SPONCH 270G,A7501030467281,MARINELA,GALLETAS,36,2019,9,1311372.225,23.27,28.83,28.94,05/09/19
SUPERAMA,GALLETAS CON RELLENO DE FRESA BARRITAS MARINELA 268 GRS,A7501030431480,MARINELA,GALLETAS,36,2019,9,1297479.835,26.09,26.09,26.09,05/09/19
SUPERAMA,MARINELA BARRITAS DE FRESA 335GRS,A7501030467489,MARINELA,GALLETAS,36,2019,9,1338322.335,21.95,26.99,26.99,05/09/19
SUPERAMA,GALLETAS CON RELLENO DE PIÑA BARRITAS MARINELA 268 GRS,A7501030431466,MARINELA,GALLETAS,36,2019,9,1296174.975,26.2,26.2,26.2,05/09/19
SUPERAMA,MARINELA BARRITAS DE PINA 335GRS,A7501030467472,MARINELA,GALLETAS,36,2019,9,1323635.155,22.07,25.87,25.87,05/09/19
SUPERAMA,MARINELA BARRITAS MORAS 335GRS,A7501030470106,MARINELA,GALLETAS,36,2019,9,1307457.455,21.92,25.86,25.86,05/09/19
SUPERAMA,GALLETAS DE MANTEQUILLA GABI 454 GRS,A14437001554,GABI,GALLETAS,36,2019,9,1295744.635,59.96,60.01,60.01,05/09/19
SUPERAMA,GALLETAS LIMON PRINCIPE MARINELA 315 GRS,A7501030431428,MARINELA,GALLETAS,36,2019,9,1296199.115,26.91,26.91,26.91,05/09/19
SUPERAMA,GALLETAS POLVORONES MARINELA 296 GRS,A7501030431442,MARINELA,GALLETAS,36,2019,9,1294367.165,27,27,27,05/09/19
SUPERAMA,GALLETAS POLVORONES MARINELA 375 GRS,A7501030467298,MARINELA,GALLETAS,36,2019,9,1302928.115,27.53,27.56,27.67,05/09/19
SUPERAMA,MARINELA POLVORON BITES 275GR,A7501030433668,MARINELA,GALLETAS,36,2019,9,1296116.765,31.67,31.93,31.93,05/09/19
SUPERAMA,GALLETAS POLVORONES MARINELA TUBO 250 GRS,A7501030490920,MARINELA,GALLETAS,36,2019,9,1307035.975,13.99,14.6,15.49,05/09/19
SUPERAMA,GALLETAS PRINCIPE MARINELA TUBO 152 GRS,A7501030491071,MARINELA,GALLETAS,36,2019,9,1310884.725,17.88,18.99,18.99,05/09/19
SUPERAMA,GALLETA SURTIDO ESPECIAL GABI CJ 770GR            ,A14437001813,GABI,GALLETAS,36,2019,9,1299637.055,72.09,72.09,72.1,05/09/19
SUPERAMA,SURTIDO FINO GABI 375G ,A14437001868,GABI,GALLETAS,36,2019,9,1296804.075,41.26,41.32,41.32,05/09/19
SUPERAMA,BIMBO MINI TOSTAOS MANTEQUILLA 120 GR,A7501030454175,BIMBO,SECOS,36,2019,9,1299825.915,21.54,21.54,21.59,05/09/19
SUPERAMA,BIMBO MINI TOSTAO SILUETA 100 GR,A7501030454168,BIMBO,SECOS,36,2019,9,1299835.765,19.44,19.51,19.51,05/09/19
SUPERAMA,BIMBO MINI TOSTAO INTEGRAL 100 GR,A7501030454182,BIMBO,SECOS,36,2019,9,1299129.465,19.47,19.56,19.56,05/09/19
COSTCO,GALLETAS DE MANTEQUILLA GABI 454 GRS,A14437001554,GABI,GALLETAS,36,2019,9,1311755.005,44.6,60.04,60.11,05/09/19
COSTCO,GALLETA SURTIDO ESPECIAL GABI CJ 770GR            ,A14437001813,GABI,GALLETAS,36,2019,9,1323943.655,53.6,72.22,72.23,05/09/19
COSTCO,SURTIDO FINO GABI 375G ,A14437001868,GABI,GALLETAS,36,2019,9,1312965.995,30.68,40.43,41.63,05/09/19
COSTCO,ENGLISH MUFFINS NATURAL 340G CU THO,A48121102081,THOMAS,BOLLERIA,36,2019,9,1292424.395,32.82,41.59,41.69,05/09/19
COSTCO,BAGELS REGULAR 567G CU THO,A48121277079,THOMAS,BOLLERIA,36,2019,9,1292585.285,42.6,54.14,54.14,05/09/19
COSTCO,PAN CONGELADO ORGANICO 22 GRANOS OROWEAT BOLSA 765 GRS,A73410026328,OROWEAT,CONGELADOS,36,2019,9,1294330.415,80.19,145.8,145.8,05/09/19
COSTCO,PAN CONGELADO ORGANICO GRANO ENTERO OROWEAT BOLSA 765 GRS,A73410026335,OROWEAT,CONGELADOS,36,2019,9,1293290.915,80.19,145.8,145.8,05/09/19
COSTCO,EMPANIZADOR SIN GLUTEN SANISSIMO 200 GRS,A658480002399,SANISSIMO,SECOS,36,2019,9,1291826.405,18.28,21.06,21.06,05/09/19
COSTCO,BOMBONERA OREJITA 450GR,A7501030423379,GABI,GALLETAS,36,2019,9,1295863.035,35.8,45.08,45.08,05/09/19
COSTCO,COSTAL CHOCO CHOXS 400G CU GBI,A7501030427261,GABI,GALLETAS,36,2019,9,1300731.205,30.8,44.94,44.94,05/09/19
COSTCO,EXPLOSION BESOS 280G BOLSA CU GBI,A7501030431008,GABI,GALLETAS,36,2019,9,1293921.835,32,35.71,35.92,05/09/19
COSTCO,MIX TARTAS 110GR,A7501030431961,GABI,GALLETAS,36,2019,9,1302718.595,8,9.97,9.97,05/09/19
COSTCO,BIMBO MINI TOSTAO SILUETA 100 GR,A7501030454168,BIMBO,SECOS,36,2019,9,1290705.985,14.93,19.32,19.32,05/09/19
COSTCO,BIMBO MINI TOSTAOS MANTEQUILLA 120 GR,A7501030454175,BIMBO,SECOS,36,2019,9,1290937.925,16.59,21.23,21.35,05/09/19
COSTCO,BIMBO MINI TOSTAO INTEGRAL 100 GR,A7501030454182,BIMBO,SECOS,36,2019,9,1291797.765,14.93,17.65,17.65,05/09/19
COSTCO,GALLETAS DE ARROZ CON QUINOA SANISSIMO,A7501030455417,SANISSIMO,GALLETAS,36,2019,9,1298278.465,38.29,51.51,51.57,05/09/19
COSTCO,GALLETAS DE ARROZ CON MAIZ SANISSIMO,A7501030455424,SANISSIMO,GALLETAS,36,2019,9,1295796.115,38.28,51.91,51.91,05/09/19
COSTCO,GALLETA DE ARROZ INTEGRAL SANISSIMO 108 GRS,A7501030456117,SANISSIMO,GALLETAS,36,2019,9,1294804.365,38.29,51.53,51.91,05/09/19
COSTCO,GALLETAS DE ARROZ CON ARANDANO Y CHOCOLA,A7501030456162,SANISSIMO,GALLETAS,36,2019,9,1301810.155,58.29,76.08,78.21,05/09/19
COSTCO,GABI GALLETA COSTAL TARTAS 400GR,A7501030457428,GABI,GALLETAS,36,2019,9,1316367.715,37.12,49.82,49.86,05/09/19
COSTCO,BAGELS BLUEBERRY 567G CU THO,A7501030459699,THOMAS,BOLLERIA,36,2019,9,1292861.525,50.93,64.8,65.04,05/09/19
COSTCO,BAGELS CINAMMON RAISIN 567G BOLSA CU THO,A7501030460299,THOMAS,BOLLERIA,36,2019,9,1291635.345,50.93,64.8,65.22,05/09/19
COSTCO,BESOS DE NUEZ 100G,A7501030464723,GABI,GALLETAS,36,2019,9,1303743.875,7.94,9.97,10.03,05/09/19
COSTCO,OREJITAS SEL VAR 78G CJ CU GBI,A7501030464754,GABI,GALLETAS,36,2019,9,1302360.705,8,9.98,10.01,05/09/19
COSTCO,GALLETAS CON MANTEQUILLA SURTIDO DANES GABI 300 GRS,A7501030471288,GABI,GALLETAS,36,2019,9,1293022.475,33.56,33.56,33.56,05/09/19
COSTCO,CAJA NANO BESOS NUEZ 340G GBI,A7501030476979,GABI,GALLETAS,36,2019,9,1322568.635,29.05,38.91,38.92,05/09/19
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,36,2019,9,1303854.525,14.73,19.92,19.96,05/09/19
FARMACIAS GUADALAJARA,1.2KG COSTALITO,A241854,GABI,GALLETAS ,36,2019,9,2005471.555,59.92,59.92,60,05/09/19
FARMACIAS GUADALAJARA,1008 GR TARTAS,A980004477,GABI,GALLETAS ,36,2019,9,2161753.125,89.89,89.9,89.9,05/09/19
FARMACIAS GUADALAJARA,13/74GRS POLVORONES,A980006095,MARINELA,GALLETAS ,36,2019,9,1809064.645,52,52,55.99,05/09/19
FARMACIAS GUADALAJARA,14/45GRS SPONCH,A980006096,MARINELA,GALLETAS ,36,2019,9,1711438.025,55,55.13,55.13,05/09/19
FARMACIAS GUADALAJARA,14/60GR CANELITAS,A980006094,MARINELA,GALLETAS ,36,2019,9,2251541.785,39.21,43.92,44.01,05/09/19
FARMACIAS GUADALAJARA,19/51GRS TRIKITRAKES,A980006097,MARINELA,GALLETAS ,36,2019,9,1733183.125,74.97,74.98,75.02,05/09/19
FARMACIAS GUADALAJARA,24/40G BRAN FRUT,A123219,BIMBO,BARRAS ,36,2019,9,1746915.315,93.96,95.82,95.82,05/09/19
FARMACIAS GUADALAJARA,4/375G SURTIDO FINO,A719271,GABI,GALLETAS ,36,2019,9,1997699.705,114.81,114.81,114.87,05/09/19
FARMACIAS GUADALAJARA,BARRITAS FRESA,A980006092,MARINELA,GALLETAS ,36,2019,9,2044010.135,97.27,98.92,110,05/09/19
FARMACIAS GUADALAJARA,BARRITAS PINA,A980006093,MARINELA,GALLETAS ,36,2019,9,1731892.165,98.92,98.99,110,05/09/19
FARMACIAS GUADALAJARA,MIX BITES,A980006098,MARINELA,GALLETAS ,36,2019,9,1636420.775,118.99,118.99,119.37,05/09/19
FARMACIAS GUADALAJARA,MIX MARINELA,A980006262,MARINELA,GALLETAS ,36,2019,9,1957311.705,69.01,69.01,74,05/09/19
FARMACIAS GUADALAJARA,MIX PRINCIPE  ,A980017994,MARINELA,GALLETAS ,36,2019,9,2029515.345,69.01,69.01,70.28,05/09/19
FARMACIAS GUADALAJARA,OREJITAS GABI,A980018965,GABI,GALLETAS ,36,2019,9,1573809.875,119.96,120.07,120.07,05/09/19
FARMACIAS GUADALAJARA,SALMAS GALLETAS,A671523,SANISSIMO,TOSTADAS Y TOTOPOS,36,2019,9,2644892.575,46.03,71.53,75.44,05/09/19
FARMACIAS GUADALAJARA,TOSTADAS HORNEADAS,A89498,SANISSIMO,TOSTADAS Y TOTOPOS,36,2019,9,1894796.155,52.92,69.09,69.12,05/09/19
